OBJECTID,SCH_ACADEMIC_YEAR,SCH_ESIS_ID,SCH_EDUCATION_TYPE_EN,SCH_EDUCATION_TYPE_AR,SCH_NAME_EN,SCH_NAME_AR,SCH_GENDER_EN,SCH_GENDER_AR,SCH_CURRICULUM_EN,SCH_CURRICULUM_AR,SCH_GRADES_EN,SCH_GRADES_AR,SCH_CYCLE_EN,SCH_CYCLE_AR,SCH_REGION_EN,SCH_REGION_AR,SCH_DISTRICT_EN,SCH_DISTRICT_AR,SCH_COMMUNITY,SCH_PHONE,SCH_EMAIL_ADDRESS,SCH_WEBSITE,SCH_AVERAGE_TUITION_FEE,X,Y,latitude,longitude,geometry_type
154,2024,9195,Private,خاص, Ibn Khaldoun Private Science ,مدرسة ابن خلدون العلمية الخاصة,Mixed,مختلط,Private MoE,خاص - وزارة,"KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12","روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر,الثاني عشر",KG & Cycle 1 & Cycle 2 & Cycle 3,"رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Al Ain,العين,AL AAMERAH,العامرة,AL RIFAA,37815614,9195@adek.gov.ae,http://ibk.school/en/index.php,7239,55.56424199,24.22635323,24.22635323000003,55.56424199000003,Point
155,2024,9093,Private,خاص,Al Manhal International Private School,مدرسة المنهل الدولية الخاصة,Mixed,مختلط,Private MoE,خاص - وزارة,"KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12","روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر,الثاني عشر",KG & Cycle 1 & Cycle 2 & Cycle 3,"رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Abu Dhabi,أبوظبي,AL MUSHRIF,المشرف,W47,24998777,9093@adek.gov.ae,http://www.almanhalschool.ae/,12201,54.41012136,24.42878549,24.428785490000053,54.41012136000006,Point
156,2024,9305,Private,خاص,Liwa International School - Mushrif,مدرسة ليوا الدولية-المشرف,Mixed,مختلط,Private American,خاص - امريكي,"KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12","روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر,الثاني عشر",KG & Cycle 1 & Cycle 2 & Cycle 3,"رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Abu Dhabi,أبوظبي,AL MUSHRIF,المشرف,W24_01,24441301,9305@adek.gov.ae,https://lism.ae/,28983,54.38791849,24.44643971,24.44643971000005,54.38791849000006,Point
157,2024,9078,Private,خاص,Al Falah Academy  Al Jimi,أكاديمية الفلاح   الجيمي,Mixed,مختلط,Private MoE,خاص - وزارة,"KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12","روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر,الثاني عشر",KG & Cycle 1 & Cycle 2 & Cycle 3,"رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Al Ain,العين,AL JIMI,الجيمي,AL MRAIJEB,37216421,8886@adek.gov.ae,N/A,4000,55.73736515,24.26050731,24.260507310000037,55.73736515000007,Point
158,2024,9105,Private,خاص,Emirates National Schools - Mbz,مدارس الإمارات الوطنية- مدينة محمد بن زايد,Mixed,مختلط,Private American,خاص - امريكي,"KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12","روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر,الثاني عشر",KG & Cycle 1 & Cycle 2 & Cycle 3,"رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Abu Dhabi,أبوظبي,MOHAMED BIN ZAYED CITY,مدينة محمد بن زايد,Z3,25590000,9105@adek.gov.ae,http://www.ens.sch.ae/ ,36686,54.55014167,24.36150087,24.361500870000043,54.55014167000007,Point
159,2024,8149,Private,خاص,Al Yahar Private School And Kg,مدرسة وروضة اليحر الخاصة,Mixed,مختلط,Private American,خاص - امريكي,"G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12","الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر,الثاني عشر",Cycle 1 & Cycle 2 & Cycle 3,"الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Al Ain,العين,AL AAMERAH,العامرة,AL RIFAA,37816788,alyaher.pvt@adek.gov.ae,N/A,19816,55.56216569,24.22865163,24.22865163000006,55.56216569000003,Point
160,2024,9272,Private,خاص,Al Murooj Scientific Private School,مدرسة المروج العلمية الخاصة,Mixed,مختلط,Private British,خاص - بريطاني,"PRE-KG,KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12","ما قبل الروضة,روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر,الثاني عشر",ECE & KG & Cycle 1 & Cycle 2 & Cycle 3,"حضانة,رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Abu Dhabi,أبوظبي,MOHAMED BIN ZAYED CITY,مدينة محمد بن زايد,ME9,26669229,9272@adek.gov.ae,http://www.almurooj.ae,23384,54.53394731,24.34646291,24.34646291000007,54.53394731000003,Point
161,2024,9180,Private,خاص,Asian International Private School - Ruwais,المدرسة الآسيوية الدولية الخاصة- الرويس,Mixed,مختلط,Private Indian,خاص - هندي,"KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12","روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر,الثاني عشر",KG & Cycle 1 & Cycle 2 & Cycle 3,"رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Al Dhafra Region,منطقة الظفرة,AL DHANNAH CITY,مدينة الظنة,AL DHANNAH CITY,28778789,9180@adek.gov.ae,http://www.asianintlschool.com/,8348,52.65517771,24.07440816,24.074408160000075,52.65517771000003,Point
162,2024,9123,Private,خاص,Vision Private School,مدرسة الرؤية الخاصة,Mixed,مختلط,Private MoE,خاص - وزارة,"KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12","روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر,الثاني عشر",KG & Cycle 1 & Cycle 2 & Cycle 3,"رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Abu Dhabi,أبوظبي,AL MUSHRIF,المشرف,W47,24477730,9123@adek.gov.ae,http://www.visionschool-uae.com,10480,54.40435438,24.4311112,24.431111200000032,54.40435438000003,Point
163,2024,9269,Private,خاص,Adnoc Schools - Madinat Zayed,مدارس أدنوك- مدينة زايد,Mixed,مختلط,Private American,خاص - امريكي,"KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12","روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر,الثاني عشر",KG & Cycle 1 & Cycle 2 & Cycle 3,"رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Al Dhafra Region,منطقة الظفرة,MADINAT ZAYED,مدينة زايد,MZE8,24964501,9269@adek.gov.ae,http://www.adnoc.sch.ae ,33948,53.70642118,23.67043174,23.670431740000026,53.70642118000006,Point
164,2024,9310,Private,خاص,California American School,مدرسة كاليفورنيا الأمريكية,Mixed,مختلط,Private American,خاص - امريكي,"KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11","روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر",KG & Cycle 1 & Cycle 2 & Cycle 3,"رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Abu Dhabi,أبوظبي,SHAKHBOUT CITY,مدينة شخبوط,MSH21,25861133,9310@adek.gov.ae,https://cas-edu.ae/,24606,54.63943136,24.37551801,24.375518010000064,54.63943136000006,Point
165,2024,7197,Private,خاص,Al Najah Private School,مدرسة النجاح الخاصة ,Mixed,مختلط,International Baccalaureate,خاص - بكالوريا دولية,"G11,G12","الحادي عشر,الثاني عشر",Cycle 3,الحلقة الثالثة,Abu Dhabi,أبوظبي,MOHAMED BIN ZAYED CITY,مدينة محمد بن زايد,ME9,25530935,alnajahad.pvt@adek.gov.ae,http://alnajahschool.com/,31205,54.5371692,24.33958029,24.33958029000007,54.53716920000005,Point
166,2024,9260,Private,خاص,Ryan International School ,مدرسة ريان انترناشونال,Mixed,مختلط,Private Indian,خاص - هندي,"KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10","روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر",KG & Cycle 1 & Cycle 2 & Cycle 3,"رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Abu Dhabi,أبوظبي,KHALIFA CITY,مدينة خليفة,SE45_04,25527525,9260@adek.gov.ae,https://www.ryaninternational.org/site/masdar,17694,54.62102503,24.42186453,24.42186453000005,54.621025030000055,Point
167,2024,9102,Private,خاص,Canadian International School,المدرسة الكندية الدولية الخاصة,Mixed,مختلط,Private Canadian,خاص - كندي,"KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12","روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر,الثاني عشر",KG & Cycle 1 & Cycle 2 & Cycle 3,"رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Abu Dhabi,أبوظبي,KHALIFA CITY,مدينة خليفة,SE43,25564206,9102@adek.gov.ae,http://www.cisabudhabi.com/,44759,54.60023453,24.41987317,24.419873170000074,54.60023453000008,Point
168,2024,8032,Private,خاص,Emirates Private School - Ad,الامارات الخاصة منهج أمريكي,Mixed,مختلط,Private American,خاص - امريكي,"G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12","الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر,الثاني عشر",Cycle 1 & Cycle 2 & Cycle 3,"الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Abu Dhabi,أبوظبي,AL SA`ADAH,السعادة,E41_01,24448863,emiratesad.pvt@adek.gov.ae,http://www.epschad.com,17486,54.43586579,24.44084626,24.440846260000058,54.43586579000004,Point
169,2024,9103,Private,خاص,Horizon Private School (Moe) - Khalifa,مدرسة هورايزن الخاصة- الوزاري- مدينة خليفة,Mixed,مختلط,Private MoE,خاص - وزارة,"KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12","روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر,الثاني عشر",KG & Cycle 1 & Cycle 2 & Cycle 3,"رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Abu Dhabi,أبوظبي,KHALIFA CITY,مدينة خليفة,SE43,25560310,9103@adek.gov.ae,http://www.horizonprivateschool.com ,11923,54.59834513,24.41924481,24.419244810000066,54.59834513000004,Point
170,2024,7010,Private,خاص,International Community School,مدارس انترناشيونال كوميونيتى -,Mixed,مختلط,International Baccalaureate,خاص - بكالوريا دولية,"G11,G12","الحادي عشر,الثاني عشر",Cycle 3,الحلقة الثالثة,Abu Dhabi,أبوظبي,AL MUSHRIF,المشرف,W52,N/A,6010@adek.gov.ae,http://www.icschool-uae.com/mushrif/index.php,49420,54.39806188,24.43448556,24.43448556000004,54.39806188000006,Point
171,2024,9268,Private,خاص,Adnoc Schools - Ruwais - Branch 2,مدارس ادنوك - الرويس - فرع 2,Mixed,مختلط,Private American,خاص - امريكي,"KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12","روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر,الثاني عشر",KG & Cycle 1 & Cycle 2 & Cycle 3,"رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Al Dhafra Region,منطقة الظفرة,AL DHANNAH CITY,مدينة الظنة,AL DHANNAH CITY,24964005,9268@adek.gov.ae,https://www.adnoc.sch.ae/english/Pages/home.aspx,33145,52.65517771,24.07440816,24.074408160000075,52.65517771000003,Point
172,2024,9339,Private,خاص,The Russian School Of Abu Dhabi,المدرسة الروسية في ابوظبي,Mixed,مختلط,Private Russian,خاص - روسي,"PRE-KG,KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11","ما قبل الروضة,روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر",ECE & KG & Cycle 1 & Cycle 2 & Cycle 3,"حضانة,رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Abu Dhabi,أبوظبي,AL BATEEN,البطين,W39,22228416,9339@adek.gov.ae,N/A,37100,54.33755254,24.45978134,24.459781340000063,54.33755254000005,Point
173,2024,9023,Private,خاص,Good Will Children Private School,مدرسة أطفال الخير الخاصة,Mixed,مختلط,Private British,خاص - بريطاني,"KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08","روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن",KG & Cycle 1 & Cycle 2,"رياض الأطفال,الحلقة الأولى,الحلقة الثانية",Abu Dhabi,أبوظبي,MOHAMED BIN ZAYED CITY,مدينة محمد بن زايد,ME10,25534277,9023@adek.gov.ae,http://www.goodwillschooluae.com/,28788,54.53767198,24.33022504,24.330225040000073,54.53767198000003,Point
174,2024,9226,Private,خاص,Summit International School ,مدراس القمة الدولية ,Mixed,مختلط,Private American,خاص - امريكي,"KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12","روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر,الثاني عشر",KG & Cycle 1 & Cycle 2 & Cycle 3,"رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Abu Dhabi,أبوظبي,AL DANAH,الدانة,E4_01,26222504,9226@adek.gov.ae,https://www.summitinternationalschool.com/vision-mission/,32561,54.36767455,24.4793234,24.479323400000055,54.36767455000006,Point
175,2024,9242,Private,خاص,Abu Dhabi Indian School - Wathba,مدرسة أبوظبي الهندية الخاصة- الوثبة,Mixed,مختلط,Private Indian,خاص - هندي,"KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12","روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر,الثاني عشر",KG & Cycle 1 & Cycle 2 & Cycle 3,"رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Abu Dhabi,أبوظبي,AL WATHBAH,الوثبة,AL WATHBAH SOUTH,24488025,9242@adek.gov.ae,http://www.adiswathba.com/,14183,54.65865406,24.26406804,24.26406804000004,54.65865406000006,Point
176,2024,9158,Private,خاص,Global English School ,مدرسة جلوبال الإنجليزية الخاصة,Mixed,مختلط,Private British,خاص - بريطاني,"KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12","روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر,الثاني عشر",KG & Cycle 1 & Cycle 2 & Cycle 3,"رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Al Ain,العين,AL MUWAIJ'I,المويجعي,UGDAT AL MUTAWAA,37678844,9158@adek.gov.ae,http://www.geschooluae.com,21567,55.70390608,24.19277811,24.192778110000063,55.70390608000008,Point
177,2024,9326,Private,خاص,Arzana Private School,مدرسة أرزنة الخاصة,Mixed,مختلط,Private American,خاص - امريكي,"PRE-KG,KG1,KG2,G01,G02,G03,G04,G05,G06,G07","ما قبل الروضة,روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع",ECE & KG & Cycle 1 & Cycle 2,"حضانة,رياض الأطفال,الحلقة الأولى,الحلقة الثانية",Abu Dhabi,أبوظبي,BANI YAS,بني ياس,EB8,26662329,9326@adek.gov.ae,N/A,28237,54.63740633,24.29337948,24.293379480000056,54.63740633000003,Point
178,2024,9345,Private,خاص,British Oak Montessori Kg,روضة بريتش اوك منتسوري ,Mixed,مختلط,Private British,خاص - بريطاني,"KG1,KG2","FS2/روضة أولى,السنة الأولى/روضة ثانية",KG,رياض الأطفال,Abu Dhabi,أبوظبي,AL LAYYAN,الليان,SEIH AL SEDEIRAH 4,26446266,9345@adek.gov.ae,N/A,34000,55.0285629,24.84199635,24.841996350000045,55.028562900000054,Point
179,2024,9264,Private,خاص,The Sheikh Zayed Private Academy For Boys,أكاديمية الشيخ زايد الخاصة للبنين,Mixed,مختلط,Private American,خاص - امريكي,"PRE-KG,KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12","ما قبل الروضة,روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر,الثاني عشر",ECE & KG & Cycle 1 & Cycle 2 & Cycle 3,"حضانة,رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Abu Dhabi,أبوظبي,AL KHALIDIYAH,الخالدية,W9_01,22033333,9264@adek.gov.ae,https://www.szpa.ae/,64891,54.34972435,24.46419315,24.46419315000003,54.34972435000003,Point
180,2024,9252,Private,خاص,The Philippine School,المدرسة الفلبينية,Mixed,مختلط,Private Philippine,خاص - فلبيني,"KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12","روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر,الثاني عشر",KG & Cycle 1 & Cycle 2 & Cycle 3,"رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Abu Dhabi,أبوظبي,BANI YAS,بني ياس,EB7_A,25831044,9252@adek.gov.ae,N/A,7058,54.64244161,24.30260742,24.302607420000072,54.64244161000005,Point
181,2024,9131,Private,خاص,Al Ain American Private School,مدرسة العين الأمريكية,Mixed,مختلط,Private American,خاص - امريكي,"KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10","روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر",KG & Cycle 1 & Cycle 2 & Cycle 3,"رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Al Ain,العين,'ASHARIJ,عشارج,BIDA BIN AMMAR,37675030,9131@adek.gov.ae,americanschoolalain.com,22508,55.65236482,24.20278439,24.202784390000033,55.65236482000006,Point
182,2024,9265,Private,خاص,Abu Dhabi International Private School - Mbz,مدرسة أبوظبي الدولية الخاصة- مدينة محمد بن زايد,Mixed,مختلط,Private American,خاص - امريكي,"KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12","روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر,الثاني عشر",KG & Cycle 1 & Cycle 2 & Cycle 3,"رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Abu Dhabi,أبوظبي,MOHAMED BIN ZAYED CITY,مدينة محمد بن زايد,Z17_01,24434433,9265@adek.gov.ae,http://www.aisschools.com,40703,54.54118388,24.34590395,24.345903950000036,54.54118388000006,Point
183,2024,9198,Private,خاص,Private International English School,المدرسة الانجليزية الدوليه الخاصه,Mixed,مختلط,Private Indian,خاص - هندي,"KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12","روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر,الثاني عشر",KG & Cycle 1 & Cycle 2 & Cycle 3,"رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Abu Dhabi,أبوظبي,MOHAMED BIN ZAYED CITY,مدينة محمد بن زايد,ME9,25591777,9198@adek.gov.ae,http://www.bhavansabudhabi.com,15082,54.53079732,24.33931842,24.33931842000004,54.53079732000003,Point
184,2024,9168,Private,خاص,Our Own English High School,مدرستنا الثانوية الإنجليزية,Mixed,مختلط,Private Indian,خاص - هندي,"KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12","روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر,الثاني عشر",KG & Cycle 1 & Cycle 2 & Cycle 3,"رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Al Ain,العين,AL MUWAIJ'I,المويجعي,UGDAT AL MUTAWAA,37679747,ourenglishaa.pvt@adek.gov.ae,http://www.gemsoo-alain.com/,11635,55.71042363,24.1966423,24.196642300000065,55.71042363000004,Point
185,2024,7344,Private,خاص,Gems World Academy ,أكاديمية جيمس العالمية ,Mixed,مختلط,International Baccalaureate,خاص - بكالوريا دولية,"G11,G12","السنة الثانية عشرة/الصف الحادي عشر,السنة الثالثة عشرة",Cycle 3,الحلقة الثالثة,Abu Dhabi,أبوظبي,AL REEM ISLAND,جزيرة الريم,RR7,26416333,9344@adek.gov.ae,http://www.gemsworldacademy-abudhabi.com/,72000,54.41146104,24.47892322,24.47892322000007,54.41146104000006,Point
186,2024,9273,Private,خاص,Abc Private School,مدرسة اي بي سي الخاصة,Mixed,مختلط,Private British,خاص - بريطاني,"PRE-KG,KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12","ما قبل الروضة,روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر,الثاني عشر",ECE & KG & Cycle 1 & Cycle 2 & Cycle 3,"حضانة,رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Abu Dhabi,أبوظبي,AL SHAMKHAH,الشامخة,SH22,24445800,abc.pvt@adek.gov.ae,abcprivateschool.com,22422,54.7065355,24.35445303,24.35445303000006,54.70653550000003,Point
187,2024,9182,Private,خاص,Al Dhabiania Private School,المدرسة الظبيانية الخاصة,Mixed,مختلط,Private MoE,خاص - وزارة,"KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12","روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر,الثاني عشر",KG & Cycle 1 & Cycle 2 & Cycle 3,"رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Abu Dhabi,أبوظبي,AL KHALIDIYAH,الخالدية,W17_02,26678282,9182@adek.gov.ae,N/A,13592,54.35663574,24.45949123,24.459491230000026,54.35663574000006,Point
188,2024,9335,Private,خاص,Excel International School,مدرسة اكسل الدولية,Mixed,مختلط,Private British,خاص - بريطاني,"KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08","FS2/روضة أولى,السنة الأولى/روضة ثانية,السنة الثانية/الصف الأول,السنة الثالثة/الصف الثاني,السنة الرابعة/الصف الثالث,السنة الخامسة/الصف الرابع,السنة السادسة/الصف الخامس,السنة السابعة/الصف السادس,السنة الثامنة/الصف السابع,السنة التاسعة/الصف الثامن",KG & Cycle 1 & Cycle 2,"رياض الأطفال,الحلقة الأولى,الحلقة الثانية",Al Ain,العين,FALAJ HAZZA',فلج هزاع,MAGR AL DHABI,37805025,9335@adek.gov.ae,N/A,22951,55.71199204,24.18489877,24.184898770000075,55.71199204000004,Point
189,2024,9130,Private,خاص,Al Adhwa Private School,مدرسة الأضواء الخاصة,Mixed,مختلط,Private American,خاص - امريكي,"KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12","روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر,الثاني عشر",KG & Cycle 1 & Cycle 2 & Cycle 3,"رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Al Ain,العين,FALAJ HAZZA',فلج هزاع,MAGR AL DHABI,37828870,9130@adek.gov.ae,http://www.aladhwa-sch.net,15299,55.72545384,24.20052895,24.200528950000034,55.72545384000006,Point
190,2024,9087,Private,خاص,Abu Dhabi Indian School - Muroor,مدرسة أبوظبي الهندية الخاصة- المرور,Mixed,مختلط,Private Indian,خاص - هندي,"KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12","روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر,الثاني عشر",KG & Cycle 1 & Cycle 2 & Cycle 3,"رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Abu Dhabi,أبوظبي,HADBAT AL ZA`FARANAH,حدبة الزعفرانة,E38_01,24488025,9087@adek.gov.ae,http://adisuae.com/,7139,54.41059985,24.44499759,24.44499759000007,54.41059985000004,Point
191,2025,9116,Private,خاص,Shaikh Khalifa Bin Zayed Bangladesh Islamia Private School,مدرسه الشيخ خليفه بن زايد البنغلاديشية الاسلامية الخاصة,Mixed,مختلط,Private Bangladesh,خاص - بنغالي,"KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12","روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر,الثاني عشر",KG & Cycle 1 & Cycle 2 & Cycle 3,"رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Abu Dhabi,أبوظبي,AL MUNTAZAH,المنتزه,E48,24446904,9116@adek.gov.ae,http://www.bdschooluae.com,4037,54.43966413,24.43613535,24.43613535000003,54.43966413000004,Point
192,2024,9295,Private,خاص,Al Rabeeh School,مدرسة الربيع,Mixed,مختلط,Private British,خاص - بريطاني,"FS1,KG1,KG2,G01,G02,G03,G04,G05,G06","N/A,FS2/روضة أولى,السنة الأولى/روضة ثانية,السنة الثانية/الصف الأول,السنة الثالثة/الصف الثاني,السنة الرابعة/الصف الثالث,السنة الخامسة/الصف الرابع,السنة السادسة/الصف الخامس,السنة السابعة/الصف السادس",ECE & KG & Cycle 1 & Cycle 2,"حضانة,رياض الأطفال,الحلقة الأولى,الحلقة الثانية",Abu Dhabi,أبوظبي,HADBAT AL ZA`FARANAH,حدبة الزعفرانة,E30,24482856,9295@adek.gov.ae,http://alrabeeh.sch.ae/,31462,54.4002508,24.44238595,24.442385950000073,54.40025080000004,Point
